epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.13068731129169464,2.721423625946045,0.001,0.17424242198467255,2.2994823455810547
1,0.13746370375156403,2.312098264694214,0.001,0.11616161465644836,2.6583964824676514
2,0.16166505217552185,2.218336343765259,0.001,0.10101009905338287,2.381215810775757
3,0.13939981162548065,2.392838716506958,0.001,0.10101009905338287,2.6237874031066895
4,0.19167473912239075,2.1422576904296875,0.001,0.22474747896194458,1.9862143993377686
5,0.2333010584115982,2.0575547218322754,0.001,0.14646464586257935,2.1087355613708496
6,0.22265246510505676,2.067251682281494,0.001,0.3156565725803375,2.277487277984619
7,0.23620522022247314,2.084331512451172,0.001,0.2777777910232544,1.7337919473648071
8,0.23426911234855652,2.0280613899230957,0.001,0.29797980189323425,1.7426767349243164
9,0.2478218823671341,1.9094867706298828,0.001,0.25757575035095215,1.8136422634124756
10,0.2642787992954254,1.8727015256881714,0.001,0.31060606241226196,1.7267661094665527
11,0.2555662989616394,1.8515111207962036,0.001,0.3181818127632141,5.092279434204102
12,0.28944820165634155,1.7960962057113647,0.001,0.3156565725803375,1.5747411251068115
13,0.2913843095302582,1.8001337051391602,0.001,0.3156565725803375,1.5567072629928589
14,0.3146176040172577,1.796337604522705,0.001,0.3358585834503174,1.4935150146484375
15,0.3165537416934967,1.8065816164016724,0.001,0.3308080732822418,1.6471647024154663
16,0.33494675159454346,1.6837105751037598,0.001,0.3762626349925995,1.5096105337142944
17,0.34269118309020996,1.6837624311447144,0.001,0.3333333432674408,1.6134546995162964
18,0.3697967231273651,1.696277141571045,0.001,0.3484848439693451,1.610451579093933
19,0.3610842227935791,1.5842671394348145,0.001,0.25505051016807556,2.093078851699829
20,0.3620522618293762,1.5487290620803833,0.000100000005,0.5,1.2995977401733398
21,0.3969022333621979,1.5095685720443726,0.000100000005,0.40909090638160706,1.5064551830291748
22,0.42400774359703064,1.410863995552063,0.000100000005,0.4898989796638489,1.2535874843597412
23,0.4201355278491974,1.4300576448440552,0.000100000005,0.5176767706871033,1.2344869375228882
24,0.4201355278491974,1.4068996906280518,0.000100000005,0.5328282713890076,1.2182011604309082
25,0.4520813226699829,1.4112733602523804,0.000100000005,0.5353535413742065,1.2191963195800781
26,0.4414327144622803,1.3770318031311035,0.000100000005,0.5353535413742065,1.2143961191177368
27,0.4733785092830658,1.3636027574539185,0.000100000005,0.5328282713890076,1.1800886392593384
28,0.437560498714447,1.3639944791793823,0.000100000005,0.5328282713890076,1.2070987224578857
29,0.4666021168231964,1.3112722635269165,0.000100000005,0.5328282713890076,1.158473253250122
30,0.47628268599510193,1.3167953491210938,0.000100000005,0.5202020406723022,1.1717466115951538
31,0.47821879386901855,1.3025466203689575,0.000100000005,0.5883838534355164,1.1450985670089722
32,0.46853822469711304,1.3543710708618164,0.000100000005,0.5353535413742065,1.1478651762008667
33,0.47144240140914917,1.309347152709961,0.000100000005,0.5530303120613098,1.137022852897644
34,0.4801549017429352,1.3093369007110596,0.000100000005,0.5530303120613098,1.1630557775497437
35,0.4811229407787323,1.285140037536621,0.000100000005,0.5984848737716675,1.1098442077636719
36,0.49951598048210144,1.2497403621673584,0.000100000005,0.6161616444587708,1.0841281414031982
37,0.5053243041038513,1.2385960817337036,0.000100000005,0.631313145160675,1.0592844486236572
38,0.49854791164398193,1.2493828535079956,0.000100000005,0.6010100841522217,1.0942676067352295
39,0.48402711749076843,1.3092331886291504,0.000100000005,0.6010100841522217,1.0799416303634644
40,0.5111325979232788,1.2155835628509521,0.000100000005,0.618686854839325,1.0557600259780884
41,0.5150048136711121,1.2408347129821777,0.000100000005,0.5707070827484131,2.227273941040039
42,0.5227492451667786,1.1997569799423218,0.000100000005,0.631313145160675,1.0457446575164795
43,0.5382381677627563,1.1803274154663086,0.000100000005,0.6035353541374207,1.0084601640701294
44,0.5169409513473511,1.2208130359649658,0.000100000005,0.618686854839325,1.0464246273040771
45,0.5498548150062561,1.1798526048660278,0.000100000005,0.6262626051902771,1.0112062692642212
46,0.529525637626648,1.1729226112365723,0.000100000005,0.5732323527336121,1.1811535358428955
47,0.5062923431396484,1.222636342048645,0.000100000005,0.5934343338012695,1.000108003616333
48,0.5353339910507202,1.154645562171936,0.000100000005,0.5984848737716675,1.0089740753173828
49,0.5392062067985535,1.1642975807189941,0.000100000005,0.6338383555412292,1.0499505996704102
50,0.529525637626648,1.17772376537323,0.000100000005,0.6540403962135315,0.983723521232605
51,0.5508228540420532,1.1277443170547485,0.000100000005,0.631313145160675,0.9761688709259033
52,0.5653436779975891,1.1463602781295776,0.000100000005,0.6085858345031738,0.9513186812400818
53,0.5517908930778503,1.1372939348220825,0.000100000005,0.6237373948097229,0.9941174387931824
54,0.5517908930778503,1.1324011087417603,0.000100000005,0.6363636255264282,0.9966895580291748
55,0.5740561485290527,1.1248027086257935,0.000100000005,0.6262626051902771,0.9579904079437256
56,0.560503363609314,1.1372952461242676,0.000100000005,0.6338383555412292,0.9410009384155273
57,0.5508228540420532,1.1214206218719482,0.000100000005,0.6464646458625793,0.9628294110298157
58,0.562439501285553,1.1450468301773071,0.000100000005,0.6338383555412292,0.9218729734420776
59,0.5663117170333862,1.110241413116455,0.000100000005,0.6515151262283325,0.9022158980369568
